,type,annulus_width,devices_set_1,devices_set_2,dr_set_1,dr_set_2,mod_set_1,mod_set_2,cr_set_1,cr_set_2,tx_pkts_mean_set_1,tx_pkts_std_set_1,tx_pkts_mean_set_2,tx_pkts_std_set_2,rx_pkts_mean_set_1,rx_pkts_std_set_1,rx_pkts_mean_set_2,rx_pkts_std_set_2,payload_size
616,DISTANCE,12,50,10,3,3,CSS,CSS,0.8,0.8,12622.4,86.15280997545388,2546.8333333333335,41.95639270586651,5046.666666666667,83.3427994623544,1018.2666666666667,48.38245779435168,10
617,DISTANCE,12,50,50,3,3,CSS,CSS,0.8,0.8,12630.866666666667,111.5251042989375,12594.133333333333,100.19272539572034,2763.866666666667,108.20989891050738,2806.6,103.53408456477831,10
618,DISTANCE,12,50,100,3,3,CSS,CSS,0.8,0.8,12622.433333333332,97.55671285063997,25234.533333333333,212.9360989175443,1316.8333333333333,74.32006608058299,2767.3,121.6665251140729,10
619,DISTANCE,12,50,300,3,3,CSS,CSS,0.8,0.8,12628.166666666666,116.04541735410706,75796.7,274.73492072662816,87.93333333333334,13.59150061210641,724.3,39.518898432690825,10
620,DISTANCE,12,50,1,3,4,CSS,CSS,0.8,0.8,12600.566666666668,92.3730420030048,495.46666666666664,22.553245639794042,5823.333333333333,81.58526555423812,299.43333333333334,14.858630114815059,10
621,DISTANCE,12,50,10,3,4,CSS,CSS,0.8,0.8,12644.7,136.15362646657636,5050.266666666666,80.34879519251605,5306.433333333333,59.94146218510931,2659.766666666667,46.266390489089254,10
622,DISTANCE,12,50,50,3,4,CSS,CSS,0.8,0.8,12639.833333333334,107.75282930031221,25263.9,166.9138200789058,3572.233333333333,63.783845046288086,7372.966666666666,93.49348759257097,10
623,DISTANCE,12,50,100,3,4,CSS,CSS,0.8,0.8,12607.233333333334,82.57266833253941,50533.96666666667,213.65290907346792,2157.9,52.477518996233044,7222.866666666667,122.39818444550376,10
624,DISTANCE,12,50,300,3,4,CSS,CSS,0.8,0.8,12588.133333333333,82.7972355952916,151385.66666666666,414.9600248484452,302.46666666666664,22.21370948060879,1957.8,74.24033045903465,10
625,DISTANCE,12,50,1,3,5,CSS,CSS,0.8,0.8,12628.866666666667,114.3420987893591,883.3,31.104286949979524,5810.866666666667,64.35201801204234,531.5333333333333,24.689718957943246,10
626,DISTANCE,12,50,10,3,5,CSS,CSS,0.8,0.8,12637.233333333334,105.65026686615083,8853.633333333333,90.74560901528821,5276.566666666667,64.9161938365322,4671.633333333333,59.736913955182594,10
627,DISTANCE,12,50,50,3,5,CSS,CSS,0.8,0.8,12614.0,111.18573049931662,44365.26666666667,174.30909965409788,3529.5333333333333,51.99534167168782,12654.8,171.6013597459725,10
628,DISTANCE,12,50,100,3,5,CSS,CSS,0.8,0.8,12614.1,130.47384156731698,88556.83333333333,266.77407212012855,2135.233333333333,47.12018911488177,12240.933333333332,198.97335388326638,10
629,DISTANCE,12,50,300,3,5,CSS,CSS,0.8,0.8,12645.2,125.78537275852068,266059.5333333333,492.9828755195819,300.46666666666664,16.798280335267123,3399.8333333333335,142.94033331739817,10
630,DISTANCE,12,50,1,3,8,CSS,FHSS,0.8,0.3333333333333333,12606.766666666666,116.43186371818021,14.433333333333334,3.878860084555198,5811.933333333333,70.11939024898099,13.933333333333334,3.714236873915765,10
631,DISTANCE,12,50,10,3,8,CSS,FHSS,0.8,0.3333333333333333,12636.033333333333,113.01990483489574,143.4,13.673819266515604,5567.866666666667,69.70018332512157,134.5,12.314625451064275,10
632,DISTANCE,12,50,50,3,8,CSS,FHSS,0.8,0.3333333333333333,12633.366666666667,120.35211764743579,717.8333333333334,16.645486542069662,4520.733333333334,64.23287493349666,676.0666666666667,17.555499296674977,10
633,DISTANCE,12,50,100,3,8,CSS,FHSS,0.8,0.3333333333333333,12613.433333333332,126.76163545103945,1429.8666666666666,47.916408694957745,3504.9333333333334,104.32479198264534,1342.4,46.346952434868896,10
634,DISTANCE,12,50,300,3,8,CSS,FHSS,0.8,0.3333333333333333,12612.033333333333,82.4687752357757,4304.833333333333,64.07343876799149,1241.9,43.416855405859756,4031.266666666667,65.85384490588905,10
635,DISTANCE,12,50,1,3,9,CSS,FHSS,0.8,0.6666666666666666,12618.066666666668,142.66649532699992,32.96666666666667,5.712462010571468,5812.033333333334,70.08018423364926,27.866666666666667,6.417337627258069,10
636,DISTANCE,12,50,10,3,9,CSS,FHSS,0.8,0.6666666666666666,12650.266666666666,117.07374693850976,340.6333333333333,22.530695111829598,5465.866666666667,79.31571232878277,287.0,18.393839548428527,10
637,DISTANCE,12,50,50,3,9,CSS,FHSS,0.8,0.6666666666666666,12642.666666666666,108.1083818314853,1680.9666666666667,32.30013759860613,4124.966666666666,68.85273334362905,1418.5,30.866108706260118,10
638,DISTANCE,12,50,100,3,9,CSS,FHSS,0.8,0.6666666666666666,12604.466666666667,108.19110663800218,3378.6666666666665,61.42113280911999,2835.9,62.55203167497174,2859.1666666666665,58.72539673958978,10
639,DISTANCE,12,50,300,3,9,CSS,FHSS,0.8,0.6666666666666666,12636.466666666667,125.9885532719364,10116.566666666668,103.20648666091144,681.1666666666666,35.18056597359148,8493.833333333334,87.82030263871536,10
640,DISTANCE,12,50,1,4,0,CSS,CSS,0.8,0.8,25253.633333333335,177.91842387891018,37.5,6.7466040840312145,11666.766666666666,117.43130852639862,23.5,4.2485291572496005,10
641,DISTANCE,12,50,10,4,0,CSS,CSS,0.8,0.8,25298.766666666666,152.85432789278673,366.43333333333334,19.274652324289075,10715.7,141.91197976210466,192.86666666666667,17.408299425529446,10
642,DISTANCE,12,50,50,4,0,CSS,CSS,0.8,0.8,25257.466666666667,158.6748737373235,1830.0,40.25750447639131,7167.3,104.88029684677036,514.2,21.721571459419472,10
643,DISTANCE,12,50,100,4,0,CSS,CSS,0.8,0.8,25294.933333333334,141.44632275963284,3677.9666666666667,61.54807515719363,4310.233333333334,106.02599786006365,481.2,19.442907875795395,10
644,DISTANCE,12,50,300,4,0,CSS,CSS,0.8,0.8,25205.866666666665,164.0442487731757,11004.066666666668,68.46796493413706,575.3666666666667,28.38835833381157,95.63333333333334,11.007522680219902,10
645,DISTANCE,12,50,1,4,1,CSS,CSS,0.8,0.8,25242.4,171.65480865193769,62.7,5.254521862167861,11669.666666666666,114.14503444692146,37.63333333333333,4.942896137106486,10
646,DISTANCE,12,50,10,4,1,CSS,CSS,0.8,0.8,25251.8,159.16100862543777,626.1333333333333,22.833795615758284,10689.066666666668,123.15760453806966,329.5,14.76877336364353,10
647,DISTANCE,12,50,50,4,1,CSS,CSS,0.8,0.8,25231.166666666668,160.31678708800968,3137.0333333333333,58.01464374525529,7141.533333333334,112.91404794011338,882.9333333333333,22.11324389490505,10
648,DISTANCE,12,50,100,4,1,CSS,CSS,0.8,0.8,25256.866666666665,156.55600346911714,6298.133333333333,78.15955191501264,4332.533333333334,93.87180383669825,830.7666666666667,31.115573092727843,10
649,DISTANCE,12,50,300,4,1,CSS,CSS,0.8,0.8,25219.1,168.89530287528228,18856.866666666665,141.11360277765178,584.2333333333333,31.68772983699246,165.76666666666668,11.098598510122299,10
650,DISTANCE,12,50,1,4,2,CSS,CSS,0.8,0.8,25271.666666666668,178.78074716130806,129.66666666666666,11.461045133649703,11691.1,112.05633999615252,78.33333333333333,8.255637804285962,10
651,DISTANCE,12,50,10,4,2,CSS,CSS,0.8,0.8,25286.6,161.78516619270135,1252.4666666666667,32.52868819297138,10681.366666666667,104.78787567695458,662.8,21.029186067621986,10
652,DISTANCE,12,50,50,4,2,CSS,CSS,0.8,0.8,25240.033333333333,164.33674438650525,6297.866666666667,98.34149118703097,7165.666666666667,99.64013024658065,1803.6666666666667,39.35169063147803,10
653,DISTANCE,12,50,100,4,2,CSS,CSS,0.8,0.8,25261.466666666667,154.3938110446429,12578.433333333332,103.00281010190396,4357.2,65.70154741962577,1694.1666666666667,34.4403671421907,10
654,DISTANCE,12,50,300,4,2,CSS,CSS,0.8,0.8,25243.1,133.58626426395793,37683.76666666667,232.00369010475288,593.9666666666667,27.703770300969666,347.6666666666667,20.355725375322677,10
655,DISTANCE,12,50,1,4,3,CSS,CSS,0.8,0.8,25244.166666666668,154.76263186642385,252.06666666666666,17.77626382442485,11726.733333333334,165.6071522878432,155.23333333333332,10.528321592521552,10
656,DISTANCE,12,50,10,4,3,CSS,CSS,0.8,0.8,25251.333333333332,127.65744091991748,2516.5,57.30604970972378,10712.633333333333,113.07504391135808,1343.4666666666667,39.01942536167794,10
657,DISTANCE,12,50,50,4,3,CSS,CSS,0.8,0.8,25263.533333333333,115.12275573877167,12613.666666666666,79.53294216165328,7159.866666666667,81.32393388309632,3656.2,55.93591571313253,10
658,DISTANCE,12,50,100,4,3,CSS,CSS,0.8,0.8,25281.666666666668,137.66222753133442,25265.1,145.58854121576098,4366.2,71.62699677263222,3490.5666666666666,62.49569762969466,10
659,DISTANCE,12,50,300,4,3,CSS,CSS,0.8,0.8,25243.2,148.8781156964761,75759.36666666667,212.01862863646886,590.1333333333333,25.54829848650504,765.8333333333334,32.470584979160584,10
660,DISTANCE,12,50,1,4,4,CSS,CSS,0.8,0.8,25207.533333333333,145.27439171749745,501.6,23.161174408911133,11633.3,120.68254499581398,235.76666666666668,42.130498322342326,10
661,DISTANCE,12,50,10,4,4,CSS,CSS,0.8,0.8,25263.933333333334,197.8445405418664,5048.2,71.91587678206623,10129.933333333332,144.16308666075224,2028.7333333333333,121.31280046044422,10
662,DISTANCE,12,50,50,4,4,CSS,CSS,0.8,0.8,25243.766666666666,121.3945861871754,25259.466666666667,136.6444860049448,5536.866666666667,163.8993051303825,5710.633333333333,221.12989897845614,10
663,DISTANCE,12,50,100,4,4,CSS,CSS,0.8,0.8,25240.533333333333,150.7149037826791,50524.36666666667,204.10838351773359,2692.766666666667,147.36998412913746,5597.466666666666,184.85557125015794,10
664,DISTANCE,12,50,300,4,4,CSS,CSS,0.8,0.8,25219.1,166.22201017514698,151551.0,350.0050475826504,186.03333333333333,38.97561915978871,1660.6,90.62435287125274,10
665,DISTANCE,12,50,1,4,5,CSS,CSS,0.8,0.8,25227.733333333334,149.33316964276742,883.0,28.407745422683583,11696.733333333334,139.0548892424219,533.9,24.968446754520663,10
666,DISTANCE,12,50,10,4,5,CSS,CSS,0.8,0.8,25233.166666666668,164.61087111393613,8901.066666666668,97.60393890048131,10658.666666666666,107.06207960285887,4713.733333333334,65.58756657239914,10
667,DISTANCE,12,50,50,4,5,CSS,CSS,0.8,0.8,25221.933333333334,180.24851979666542,44327.7,145.66242938154414,7150.1,82.77010329823202,12953.266666666666,110.75616862680332,10
668,DISTANCE,12,50,100,4,5,CSS,CSS,0.8,0.8,25235.033333333333,122.38477120223014,88634.63333333333,247.81733640369518,4338.266666666666,64.1206848234033,12779.233333333334,182.91376535284476,10
669,DISTANCE,12,50,300,4,5,CSS,CSS,0.8,0.8,25274.133333333335,142.1264069606896,266149.0333333333,619.1795368783507,605.7,28.273839498730982,3814.633333333333,144.87730057611586,10
670,DISTANCE,12,50,1,4,8,CSS,FHSS,0.8,0.3333333333333333,25264.833333333332,174.9710610993207,14.2,2.821347195933177,11653.433333333332,108.12852948638897,13.333333333333334,2.8440972010268717,10
671,DISTANCE,12,50,10,4,8,CSS,FHSS,0.8,0.3333333333333333,25227.166666666668,130.42854578486856,144.36666666666667,13.72220422850822,11187.366666666667,109.62861041818518,135.2,13.242356285797479,10
672,DISTANCE,12,50,50,4,8,CSS,FHSS,0.8,0.3333333333333333,25252.966666666667,145.282594353977,713.6,25.354289577899827,9057.066666666668,126.04098098987046,673.0,25.11042280275928,10
673,DISTANCE,12,50,100,4,8,CSS,FHSS,0.8,0.3333333333333333,25210.9,185.5033422879491,1446.3,36.41625095109783,6960.066666666667,116.25974750053817,1360.5,36.78382796827975,10
674,DISTANCE,12,50,300,4,8,CSS,FHSS,0.8,0.3333333333333333,25219.4,153.42155433097832,4306.0,74.71055257904781,2498.266666666667,92.9027926861668,4035.9333333333334,67.37256282955414,10
675,DISTANCE,12,50,1,4,9,CSS,FHSS,0.8,0.6666666666666666,25213.2,187.5980454766698,33.86666666666667,6.37564811520279,11619.566666666668,127.0272105582982,29.266666666666666,5.046010525377669,10
676,DISTANCE,12,50,10,4,9,CSS,FHSS,0.8,0.6666666666666666,25287.4,133.9349593397233,331.5,20.077765479919986,10914.966666666667,138.21178997787737,281.4,17.88779844847692,10
677,DISTANCE,12,50,50,4,9,CSS,FHSS,0.8,0.6666666666666666,25290.666666666668,143.3597650047677,1677.6,38.89181576287399,8205.633333333333,127.81014131211272,1419.5333333333333,39.471283513742264,10
678,DISTANCE,12,50,100,4,9,CSS,FHSS,0.8,0.6666666666666666,25249.733333333334,131.01957444935047,3378.0,54.603418696390555,5676.266666666666,112.29304915661027,2860.9666666666667,53.09832598323814,10
679,DISTANCE,12,50,300,4,9,CSS,FHSS,0.8,0.6666666666666666,25284.433333333334,177.6824289443263,10114.5,85.56780936777568,1374.3,43.73568337181894,8528.266666666666,90.647645063485,10
680,DISTANCE,12,50,1,5,0,CSS,CSS,0.8,0.8,44373.73333333333,192.123559779175,36.833333333333336,5.477732702090853,20342.6,171.86382206076223,23.133333333333333,4.432706722634477,10
681,DISTANCE,12,50,10,5,0,CSS,CSS,0.8,0.8,44321.6,193.46620721287047,368.53333333333336,23.10372745299386,18558.9,198.2991595208277,191.9,13.355024023440267,10
682,DISTANCE,12,50,50,5,0,CSS,CSS,0.8,0.8,44309.333333333336,210.15999196379462,1820.3666666666666,40.306726761450406,12400.5,183.77118925446393,519.6666666666666,19.42049318517827,10
683,DISTANCE,12,50,100,5,0,CSS,CSS,0.8,0.8,44406.166666666664,199.7827292057271,3686.366666666667,47.590953855631945,7482.466666666666,148.1248872479646,482.6,19.63092797942403,10
684,DISTANCE,12,50,300,5,0,CSS,CSS,0.8,0.8,44403.46666666667,209.238736587872,11023.733333333334,100.48712465894437,1028.2333333333333,46.78438723429953,94.06666666666666,11.678850780601469,10
685,DISTANCE,12,50,1,5,1,CSS,CSS,0.8,0.8,44405.1,201.4317667764116,62.766666666666666,8.333399999733336,20371.666666666668,178.73245057596256,37.96666666666667,7.245611698737995,10
686,DISTANCE,12,50,10,5,1,CSS,CSS,0.8,0.8,44424.3,207.22630946222378,624.4,23.42164241323254,18573.9,177.30488806948705,329.56666666666666,17.811388366872347,10
687,DISTANCE,12,50,50,5,1,CSS,CSS,0.8,0.8,44282.7,246.8264099861817,3151.0666666666666,58.92590450915643,12423.666666666666,208.8344373474409,888.8,25.53089631537966,10
688,DISTANCE,12,50,100,5,1,CSS,CSS,0.8,0.8,44291.73333333333,260.9279508898109,6302.3,60.72569472636768,7508.266666666666,167.79013346704537,837.7,22.81103534110921,10
689,DISTANCE,12,50,300,5,1,CSS,CSS,0.8,0.8,44339.03333333333,194.4416764882353,18891.233333333334,118.11680189070853,1030.9333333333334,51.00453138910525,163.23333333333332,10.005609537765412,10
690,DISTANCE,12,50,1,5,2,CSS,CSS,0.8,0.8,44300.433333333334,233.9562186013063,120.96666666666667,9.012892001029536,20381.1,172.6285704434041,74.8,8.263978057408751,10
691,DISTANCE,12,50,10,5,2,CSS,CSS,0.8,0.8,44293.5,235.6596062120108,1267.2666666666667,28.94700137991652,18593.966666666667,189.67999074464575,667.6,22.71357890484603,10
692,DISTANCE,12,50,50,5,2,CSS,CSS,0.8,0.8,44347.333333333336,216.17760188223838,6316.6,67.70110781959185,12473.366666666667,168.7000263452525,1775.2666666666667,41.5378809709349,10
693,DISTANCE,12,50,100,5,2,CSS,CSS,0.8,0.8,44267.566666666666,163.2794502957702,12584.0,101.09566426575046,7539.366666666667,108.11767765829147,1688.2666666666667,33.82595978764764,10
694,DISTANCE,12,50,300,5,2,CSS,CSS,0.8,0.8,44363.2,211.28028776958817,37728.86666666667,184.34889626888346,1034.9333333333334,36.36933995673951,350.6666666666667,18.51185806149369,10
695,DISTANCE,12,50,1,5,3,CSS,CSS,0.8,0.8,44421.2,250.1452111607709,246.96666666666667,12.103672537246243,20383.033333333333,181.48856407192406,150.63333333333333,9.659134996928499,10
696,DISTANCE,12,50,10,5,3,CSS,CSS,0.8,0.8,44332.4,193.53080719444472,2528.7,42.507371909666055,18556.7,194.82832614039125,1334.0333333333333,28.80217970146627,10
697,DISTANCE,12,50,50,5,3,CSS,CSS,0.8,0.8,44310.433333333334,205.35800988084745,12632.0,115.38890761247374,12501.0,134.70560493164342,3610.7,61.421576013645236,10
698,DISTANCE,12,50,100,5,3,CSS,CSS,0.8,0.8,44314.73333333333,155.23851183116759,25271.833333333332,162.35600457704737,7546.2,96.59551404352756,3398.9,65.17379330170473,10
699,DISTANCE,12,50,300,5,3,CSS,CSS,0.8,0.8,44335.46666666667,218.0048521376429,75761.76666666666,199.4936395533006,1030.6333333333334,31.316112288866393,733.1666666666666,39.384500617487696,10
700,DISTANCE,12,50,1,5,4,CSS,CSS,0.8,0.8,44308.73333333333,180.45035020439525,506.3,19.61487530761624,20377.1,191.8673760700344,305.76666666666665,16.580477140969805,10
701,DISTANCE,12,50,10,5,4,CSS,CSS,0.8,0.8,44300.26666666667,208.58762081090902,5063.8,59.63634238728372,18601.9,208.47147686594124,2681.633333333333,48.56712422571009,10
702,DISTANCE,12,50,50,5,4,CSS,CSS,0.8,0.8,44303.1,202.68026544288915,25227.6,120.9662762921964,12513.833333333334,185.64717132836208,7395.6,82.65292896604855,10
703,DISTANCE,12,50,100,5,4,CSS,CSS,0.8,0.8,44358.36666666667,202.30348214721587,50538.166666666664,250.14436942604874,7619.2,133.93764718455128,7177.466666666666,122.90965064722225,10
704,DISTANCE,12,50,300,5,4,CSS,CSS,0.8,0.8,44323.73333333333,193.46006191344912,151615.53333333333,277.109934061476,1053.2,41.20145628494216,1756.8666666666666,54.43818104561866,10
705,DISTANCE,12,50,1,5,5,CSS,CSS,0.8,0.8,44286.933333333334,178.4482993910437,885.5,24.444154038678995,20304.1,204.0681830500123,414.43333333333334,62.988191133118136,10
706,DISTANCE,12,50,10,5,5,CSS,CSS,0.8,0.8,44365.36666666667,245.95331309462415,8883.7,85.99463161539019,17665.533333333333,264.4839923742498,3516.4666666666667,225.22976910011008,10
707,DISTANCE,12,50,50,5,5,CSS,CSS,0.8,0.8,44368.566666666666,197.52715987653164,44277.933333333334,194.22460079906344,9652.866666666667,295.3600890814841,9784.533333333333,456.9083593992223,10
708,DISTANCE,12,50,100,5,5,CSS,CSS,0.8,0.8,44326.933333333334,181.34606572946532,88670.4,276.31547187951674,4600.833333333333,208.20488039962518,9662.533333333333,354.35648089960983,10
709,DISTANCE,12,50,300,5,5,CSS,CSS,0.8,0.8,44385.9,151.2532864656721,266278.6,559.5251915687086,321.3,49.75952170188134,3048.633333333333,126.97650263817405,10
710,DISTANCE,12,50,1,5,8,CSS,FHSS,0.8,0.3333333333333333,44336.73333333333,219.58019542349948,14.6,2.5768197453450252,20193.5,193.4981050725476,13.8,2.6381811916545836,10
711,DISTANCE,12,50,10,5,8,CSS,FHSS,0.8,0.3333333333333333,44341.76666666667,210.46879156355283,139.6,12.145232260713117,19300.2,206.08160196064728,130.0,11.425118526008093,10
712,DISTANCE,12,50,50,5,8,CSS,FHSS,0.8,0.3333333333333333,44340.066666666666,161.05546318651292,718.5333333333333,25.89174042474206,15661.133333333333,200.2879149846263,676.2,28.031410952715166,10
713,DISTANCE,12,50,100,5,8,CSS,FHSS,0.8,0.3333333333333333,44395.433333333334,244.49494655082117,1444.2,43.707665231627274,12030.433333333332,270.66999382191506,1355.8,43.0762115325849,10
714,DISTANCE,12,50,300,5,8,CSS,FHSS,0.8,0.3333333333333333,44361.5,226.9475343186908,4297.533333333334,52.178369294394614,4318.866666666667,141.2375618909109,4023.866666666667,46.3578352480882,10
715,DISTANCE,12,50,1,5,9,CSS,FHSS,0.8,0.6666666666666666,44345.73333333333,224.28998095223864,32.766666666666666,5.559876097740149,20184.933333333334,164.04693095439353,28.133333333333333,5.011542233240736,10
716,DISTANCE,12,50,10,5,9,CSS,FHSS,0.8,0.6666666666666666,44388.8,261.67746049924386,339.1333333333333,18.307982472741834,18865.7,235.60859491962512,287.4,16.784119478443507,10
717,DISTANCE,12,50,50,5,9,CSS,FHSS,0.8,0.6666666666666666,44303.9,241.0357304080317,1681.8,33.55532744587661,14201.033333333333,197.37265655494318,1423.4,30.965141691908986,10
718,DISTANCE,12,50,100,5,9,CSS,FHSS,0.8,0.6666666666666666,44333.833333333336,229.47012635393062,3375.2,50.68096289535154,9979.433333333332,171.0681508119563,2850.4,50.4245971724118,10
719,DISTANCE,12,50,300,5,9,CSS,FHSS,0.8,0.6666666666666666,44336.86666666667,226.58783923434393,10124.7,78.43135002450657,2397.9333333333334,99.4414177068869,8507.633333333333,66.32268758795055,10
720,POWER,12,50,1,0,0,CSS,CSS,0.8,0.8,1833.1333333333334,39.32406670503729,37.93333333333333,6.41318087136866,858.0333333333333,22.780815515594597,18.4,4.6014490471299725,10
721,POWER,12,50,10,0,0,CSS,CSS,0.8,0.8,1822.1,36.428331465129354,366.9,16.197427779331715,746.1666666666666,24.284540121008856,150.0,11.59597631364719,10
722,POWER,12,50,50,0,0,CSS,CSS,0.8,0.8,1842.2,54.63417733738958,1831.4,45.3568076478052,412.6333333333333,23.457029271035626,422.06666666666666,21.968057619087663,10
723,POWER,12,50,100,0,0,CSS,CSS,0.8,0.8,1854.8333333333333,36.54867378654874,3681.3333333333335,56.82155303130044,201.16666666666666,18.672766860383124,418.23333333333335,17.283293153280198,10
724,POWER,12,50,300,0,0,CSS,CSS,0.8,0.8,1829.8666666666666,37.13734269198891,11001.366666666667,98.74393933581725,12.166666666666666,3.000925783080207,113.03333333333333,12.820513076923074,10
